Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.081 	 16835.3 	 37.9425 	 0 	 706.74 	 4258.77
4.081 	 16468.9 	 37.1271 	 0 	 697.608 	 4256.91
4.081 	 16102.4 	 36.3113 	 0 	 688.473 	 4255.03
4.081 	 15736 	 35.4952 	 0 	 679.333 	 4253.13
4.081 	 15369.5 	 34.6789 	 0 	 670.191 	 4251.21
4.081 	 15003.2 	 33.8622 	 0 	 661.044 	 4249.28
4.081 	 14636.8 	 33.0451 	 0 	 651.895 	 4247.32
4.081 	 14270.4 	 32.2278 	 0 	 642.741 	 4245.34
4.081 	 13904.1 	 31.4101 	 0 	 633.584 	 4243.33
4.081 	 13537.8 	 30.5921 	 0 	 624.423 	 4241.3
4.081 	 13171.5 	 29.7737 	 0 	 615.258 	 4239.25
4.081 	 12805.2 	 28.955 	 0 	 606.089 	 4237.17
4.081 	 12439 	 28.1359 	 0 	 596.917 	 4235.06
4.081 	 12072.8 	 27.3165 	 0 	 587.74 	 4232.93
4.081 	 11706.6 	 26.4967 	 0 	 578.559 	 4230.77
4.081 	 11340.4 	 25.6766 	 0 	 569.374 	 4228.57
4.081 	 10974.2 	 24.8561 	 0 	 560.185 	 4226.34
4.081 	 10608.1 	 24.0351 	 0 	 550.992 	 4224.08
4.081 	 10242 	 23.2138 	 0 	 541.794 	 4221.79
4.081 	 9875.86 	 22.3921 	 0 	 532.592 	 4219.46
4.081 	 9509.79 	 21.57 	 0 	 523.385 	 4217.08
4.081 	 9143.74 	 20.7475 	 0 	 514.173 	 4214.67
4.081 	 8777.71 	 19.9245 	 0 	 504.957 	 4212.21
4.081 	 8411.7 	 19.1012 	 0 	 495.736 	 4209.71
4.081 	 8045.72 	 18.2773 	 0 	 486.51 	 4207.16
4.081 	 7679.76 	 17.4531 	 0 	 477.279 	 4204.55
4.081 	 7313.82 	 16.6283 	 0 	 468.042 	 4201.89
4.081 	 6947.91 	 15.8031 	 0 	 458.801 	 4199.17
4.081 	 6582.01 	 14.9774 	 0 	 449.553 	 4196.38
4.081 	 6216.14 	 14.1511 	 0 	 440.301 	 4193.53
4.081 	 5850.3 	 13.3244 	 0 	 431.042 	 4190.59
4.081 	 5484.48 	 12.4971 	 0 	 421.777 	 4187.58
4.081 	 5118.68 	 11.6693 	 0 	 412.506 	 4184.48
4.081 	 4752.9 	 10.8409 	 0 	 403.229 	 4181.27
4.081 	 4387.15 	 10.0118 	 0 	 393.944 	 4177.95
4.081 	 4021.42 	 9.1822 	 0 	 384.653 	 4174.51
4.081 	 3655.71 	 8.35191 	 0 	 375.355 	 4170.94
4.081 	 3290.03 	 7.52092 	 0 	 366.049 	 4167.2
4.081 	 2924.37 	 6.68922 	 0 	 356.734 	 4163.27
4.081 	 2558.74 	 5.85674 	 0 	 347.411 	 4159.13
4.081 	 2193.13 	 5.02344 	 0 	 338.079 	 4154.72
4.081 	 1827.54 	 4.18925 	 0 	 328.737 	 4149.99
4.081 	 1461.98 	 3.35408 	 0 	 319.384 	 4144.85
4.081 	 1096.45 	 2.51782 	 0 	 310.019 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.091 	 39963.2 	 88.8135 	 0 	 1274.54 	 4352.58
4.091 	 39595.5 	 88.0126 	 0 	 1265.58 	 4351.33
4.091 	 39227.8 	 87.2114 	 0 	 1256.63 	 4350.07
4.091 	 38860.2 	 86.4101 	 0 	 1247.67 	 4348.8
4.091 	 38492.6 	 85.6086 	 0 	 1238.72 	 4347.53
4.091 	 38124.9 	 84.8069 	 0 	 1229.76 	 4346.26
4.091 	 37757.3 	 84.005 	 0 	 1220.79 	 4344.98
4.091 	 37389.8 	 83.203 	 0 	 1211.83 	 4343.69
4.091 	 37022.2 	 82.4007 	 0 	 1202.86 	 4342.4
4.091 	 36654.6 	 81.5982 	 0 	 1193.9 	 4341.1
4.091 	 36287.1 	 80.7956 	 0 	 1184.92 	 4339.79
4.091 	 35919.6 	 79.9928 	 0 	 1175.95 	 4338.48
4.091 	 35552.1 	 79.1897 	 0 	 1166.98 	 4337.17
4.091 	 35184.6 	 78.3865 	 0 	 1158 	 4335.84
4.091 	 34817.2 	 77.5831 	 0 	 1149.02 	 4334.52
4.091 	 34449.7 	 76.7795 	 0 	 1140.04 	 4333.18
4.091 	 34082.3 	 75.9757 	 0 	 1131.06 	 4331.84
4.091 	 33714.9 	 75.1717 	 0 	 1122.07 	 4330.49
4.091 	 33347.6 	 74.3675 	 0 	 1113.08 	 4329.14
4.091 	 32980.2 	 73.563 	 0 	 1104.09 	 4327.77
4.091 	 32612.8 	 72.7584 	 0 	 1095.1 	 4326.41
4.091 	 32245.5 	 71.9536 	 0 	 1086.1 	 4325.03
4.091 	 31878.2 	 71.1486 	 0 	 1077.11 	 4323.65
4.091 	 31510.9 	 70.3433 	 0 	 1068.11 	 4322.26
4.091 	 31143.7 	 69.5379 	 0 	 1059.11 	 4320.86
4.091 	 30776.4 	 68.7322 	 0 	 1050.1 	 4319.46
4.091 	 30409.2 	 67.9263 	 0 	 1041.09 	 4318.04
4.091 	 30042 	 67.1203 	 0 	 1032.09 	 4316.62
4.091 	 29674.8 	 66.314 	 0 	 1023.07 	 4315.2
4.091 	 29307.6 	 65.5074 	 0 	 1014.06 	 4313.76
4.091 	 28940.4 	 64.7007 	 0 	 1005.04 	 4312.32
4.091 	 28573.3 	 63.8937 	 0 	 996.024 	 4310.87
4.091 	 28206.2 	 63.0866 	 0 	 987.003 	 4309.4
4.091 	 27839.1 	 62.2791 	 0 	 977.979 	 4307.94
4.091 	 27472 	 61.4715 	 0 	 968.953 	 4306.46
4.091 	 27105 	 60.6637 	 0 	 959.924 	 4304.97
4.091 	 26737.9 	 59.8556 	 0 	 950.893 	 4303.47
4.091 	 26370.9 	 59.0472 	 0 	 941.859 	 4301.97
4.091 	 26003.9 	 58.2387 	 0 	 932.822 	 4300.45
4.091 	 25636.9 	 57.4299 	 0 	 923.783 	 4298.93
4.091 	 25270 	 56.6209 	 0 	 914.741 	 4297.39
4.091 	 24903 	 55.8116 	 0 	 905.696 	 4295.85
4.091 	 24536.1 	 55.0021 	 0 	 896.649 	 4294.29
4.091 	 24169.2 	 54.1924 	 0 	 887.599 	 4292.73
4.091 	 23802.3 	 53.3824 	 0 	 878.546 	 4291.15
4.091 	 23435.4 	 52.5721 	 0 	 869.491 	 4289.57
4.091 	 23068.6 	 51.7616 	 0 	 860.432 	 4287.97
4.091 	 22701.8 	 50.9509 	 0 	 851.371 	 4286.36
4.091 	 22335 	 50.1399 	 0 	 842.307 	 4284.73
4.091 	 21968.2 	 49.3286 	 0 	 833.24 	 4283.1
4.091 	 21601.4 	 48.5171 	 0 	 824.17 	 4281.45
4.091 	 21234.7 	 47.7053 	 0 	 815.098 	 4279.8
4.091 	 20868 	 46.8933 	 0 	 806.022 	 4278.12
4.091 	 20501.3 	 46.081 	 0 	 796.944 	 4276.44
4.091 	 20134.6 	 45.2684 	 0 	 787.862 	 4274.74
4.091 	 19767.9 	 44.4555 	 0 	 778.777 	 4273.03
4.091 	 19401.3 	 43.6424 	 0 	 769.689 	 4271.3
4.091 	 19034.6 	 42.829 	 0 	 760.598 	 4269.56
4.091 	 18668 	 42.0153 	 0 	 751.504 	 4267.8
4.091 	 18301.5 	 41.2013 	 0 	 742.407 	 4266.02
4.091 	 17934.9 	 40.3871 	 0 	 733.307 	 4264.24
4.091 	 17568.4 	 39.5725 	 0 	 724.203 	 4262.43
4.091 	 17201.8 	 38.7577 	 0 	 715.096 	 4260.61
4.091 	 16835.3 	 37.9425 	 0 	 705.986 	 4258.77
4.091 	 16468.9 	 37.1271 	 0 	 696.872 	 4256.91
4.091 	 16102.4 	 36.3113 	 0 	 687.755 	 4255.03
4.091 	 15736 	 35.4952 	 0 	 678.634 	 4253.13
4.091 	 15369.5 	 34.6789 	 0 	 669.51 	 4251.21
4.091 	 15003.2 	 33.8622 	 0 	 660.382 	 4249.28
4.091 	 14636.8 	 33.0451 	 0 	 651.251 	 4247.32
4.091 	 14270.4 	 32.2278 	 0 	 642.116 	 4245.34
4.091 	 13904.1 	 31.4101 	 0 	 632.977 	 4243.33
4.091 	 13537.8 	 30.5921 	 0 	 623.835 	 4241.3
4.091 	 13171.5 	 29.7737 	 0 	 614.689 	 4239.25
4.091 	 12805.2 	 28.955 	 0 	 605.538 	 4237.17
4.091 	 12439 	 28.1359 	 0 	 596.384 	 4235.06
4.091 	 12072.8 	 27.3165 	 0 	 587.226 	 4232.93
4.091 	 11706.6 	 26.4967 	 0 	 578.064 	 4230.77
4.091 	 11340.4 	 25.6766 	 0 	 568.898 	 4228.57
4.091 	 10974.2 	 24.8561 	 0 	 559.727 	 4226.34
4.091 	 10608.1 	 24.0351 	 0 	 550.553 	 4224.08
4.091 	 10242 	 23.2138 	 0 	 541.373 	 4221.79
4.091 	 9875.86 	 22.3921 	 0 	 532.19 	 4219.46
4.091 	 9509.79 	 21.57 	 0 	 523.002 	 4217.08
4.091 	 9143.74 	 20.7475 	 0 	 513.809 	 4214.67
4.091 	 8777.71 	 19.9245 	 0 	 504.611 	 4212.21
4.091 	 8411.7 	 19.1012 	 0 	 495.409 	 4209.71
4.091 	 8045.72 	 18.2773 	 0 	 486.201 	 4207.16
4.091 	 7679.76 	 17.4531 	 0 	 476.989 	 4204.55
4.091 	 7313.82 	 16.6283 	 0 	 467.771 	 4201.89
4.091 	 6947.91 	 15.8031 	 0 	 458.548 	 4199.17
4.091 	 6582.01 	 14.9774 	 0 	 449.32 	 4196.38
4.091 	 6216.14 	 14.1511 	 0 	 440.086 	 4193.53
4.091 	 5850.3 	 13.3244 	 0 	 430.846 	 4190.59
4.091 	 5484.48 	 12.4971 	 0 	 421.6 	 4187.58
4.091 	 5118.68 	 11.6693 	 0 	 412.348 	 4184.48
4.091 	 4752.9 	 10.8409 	 0 	 403.089 	 4181.27
4.091 	 4387.15 	 10.0118 	 0 	 393.824 	 4177.95
4.091 	 4021.42 	 9.1822 	 0 	 384.551 	 4174.51
4.091 	 3655.71 	 8.35191 	 0 	 375.272 	 4170.94
4.091 	 3290.03 	 7.52092 	 0 	 365.984 	 4167.2
4.091 	 2924.37 	 6.68922 	 0 	 356.689 	 4163.27
4.091 	 2558.74 	 5.85674 	 0 	 347.385 	 4159.13
4.091 	 2193.13 	 5.02344 	 0 	 338.072 	 4154.72
4.091 	 1827.54 	 4.18925 	 0 	 328.749 	 4149.99
4.091 	 1461.98 	 3.35408 	 0 	 319.415 	 4144.85
4.091 	 1096.45 	 2.51782 	 0 	 310.068 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.101 	 39963.2 	 88.8135 	 0 	 1272.73 	 4352.58
4.101 	 39595.5 	 88.0126 	 0 	 1263.79 	 4351.33
4.101 	 39227.8 	 87.2114 	 0 	 1254.86 	 4350.07
4.101 	 38860.2 	 86.4101 	 0 	 1245.92 	 4348.8
4.101 	 38492.6 	 85.6086 	 0 	 1236.98 	 4347.53
4.101 	 38124.9 	 84.8069 	 0 	 1228.04 	 4346.26
4.101 	 37757.3 	 84.005 	 0 	 1219.09 	 4344.98
4.101 	 37389.8 	 83.203 	 0 	 1210.14 	 4343.69
4.101 	 37022.2 	 82.4007 	 0 	 1201.19 	 4342.4
4.101 	 36654.6 	 81.5982 	 0 	 1192.24 	 4341.1
4.101 	 36287.1 	 80.7956 	 0 	 1183.29 	 4339.79
4.101 	 35919.6 	 79.9928 	 0 	 1174.34 	 4338.48
4.101 	 35552.1 	 79.1897 	 0 	 1165.38 	 4337.17
4.101 	 35184.6 	 78.3865 	 0 	 1156.42 	 4335.84
4.101 	 34817.2 	 77.5831 	 0 	 1147.46 	 4334.52
4.101 	 34449.7 	 76.7795 	 0 	 1138.49 	 4333.18
4.101 	 34082.3 	 75.9757 	 0 	 1129.53 	 4331.84
4.101 	 33714.9 	 75.1717 	 0 	 1120.56 	 4330.49
4.101 	 33347.6 	 74.3675 	 0 	 1111.59 	 4329.14
4.101 	 32980.2 	 73.563 	 0 	 1102.61 	 4327.77
4.101 	 32612.8 	 72.7584 	 0 	 1093.64 	 4326.41
4.101 	 32245.5 	 71.9536 	 0 	 1084.66 	 4325.03
4.101 	 31878.2 	 71.1486 	 0 	 1075.68 	 4323.65
4.101 	 31510.9 	 70.3433 	 0 	 1066.7 	 4322.26
4.101 	 31143.7 	 69.5379 	 0 	 1057.71 	 4320.86
4.101 	 30776.4 	 68.7322 	 0 	 1048.73 	 4319.46
4.101 	 30409.2 	 67.9263 	 0 	 1039.74 	 4318.04
4.101 	 30042 	 67.1203 	 0 	 1030.75 	 4316.62
4.101 	 29674.8 	 66.314 	 0 	 1021.75 	 4315.2
4.101 	 29307.6 	 65.5074 	 0 	 1012.75 	 4313.76
4.101 	 28940.4 	 64.7007 	 0 	 1003.76 	 4312.32
4.101 	 28573.3 	 63.8937 	 0 	 994.754 	 4310.87
4.101 	 28206.2 	 63.0866 	 0 	 985.75 	 4309.4
4.101 	 27839.1 	 62.2791 	 0 	 976.744 	 4307.94
4.101 	 27472 	 61.4715 	 0 	 967.735 	 4306.46
4.101 	 27105 	 60.6637 	 0 	 958.724 	 4304.97
4.101 	 26737.9 	 59.8556 	 0 	 949.709 	 4303.47
4.101 	 26370.9 	 59.0472 	 0 	 940.693 	 4301.97
4.101 	 26003.9 	 58.2387 	 0 	 931.674 	 4300.45
4.101 	 25636.9 	 57.4299 	 0 	 922.652 	 4298.93
4.101 	 25270 	 56.6209 	 0 	 913.627 	 4297.39
4.101 	 24903 	 55.8116 	 0 	 904.6 	 4295.85
4.101 	 24536.1 	 55.0021 	 0 	 895.57 	 4294.29
4.101 	 24169.2 	 54.1924 	 0 	 886.538 	 4292.73
4.101 	 23802.3 	 53.3824 	 0 	 877.502 	 4291.15
4.101 	 23435.4 	 52.5721 	 0 	 868.464 	 4289.57
4.101 	 23068.6 	 51.7616 	 0 	 859.424 	 4287.97
4.101 	 22701.8 	 50.9509 	 0 	 850.38 	 4286.36
4.101 	 22335 	 50.1399 	 0 	 841.333 	 4284.73
4.101 	 21968.2 	 49.3286 	 0 	 832.284 	 4283.1
4.101 	 21601.4 	 48.5171 	 0 	 823.232 	 4281.45
4.101 	 21234.7 	 47.7053 	 0 	 814.177 	 4279.8
4.101 	 20868 	 46.8933 	 0 	 805.118 	 4278.12
4.101 	 20501.3 	 46.081 	 0 	 796.057 	 4276.44
4.101 	 20134.6 	 45.2684 	 0 	 786.993 	 4274.74
4.101 	 19767.9 	 44.4555 	 0 	 777.926 	 4273.03
4.101 	 19401.3 	 43.6424 	 0 	 768.856 	 4271.3
4.101 	 19034.6 	 42.829 	 0 	 759.782 	 4269.56
4.101 	 18668 	 42.0153 	 0 	 750.706 	 4267.8
4.101 	 18301.5 	 41.2013 	 0 	 741.626 	 4266.02
4.101 	 17934.9 	 40.3871 	 0 	 732.543 	 4264.24
4.101 	 17568.4 	 39.5725 	 0 	 723.457 	 4262.43
4.101 	 17201.8 	 38.7577 	 0 	 714.368 	 4260.61
4.101 	 16835.3 	 37.9425 	 0 	 705.275 	 4258.77
4.101 	 16468.9 	 37.1271 	 0 	 696.179 	 4256.91
4.101 	 16102.4 	 36.3113 	 0 	 687.079 	 4255.03
4.101 	 15736 	 35.4952 	 0 	 677.976 	 4253.13
4.101 	 15369.5 	 34.6789 	 0 	 668.869 	 4251.21
4.101 	 15003.2 	 33.8622 	 0 	 659.759 	 4249.28
4.101 	 14636.8 	 33.0451 	 0 	 650.646 	 4247.32
4.101 	 14270.4 	 32.2278 	 0 	 641.528 	 4245.34
4.101 	 13904.1 	 31.4101 	 0 	 632.407 	 4243.33
4.101 	 13537.8 	 30.5921 	 0 	 623.282 	 4241.3
4.101 	 13171.5 	 29.7737 	 0 	 614.154 	 4239.25
4.101 	 12805.2 	 28.955 	 0 	 605.021 	 4237.17
4.101 	 12439 	 28.1359 	 0 	 595.885 	 4235.06
4.101 	 12072.8 	 27.3165 	 0 	 586.745 	 4232.93
4.101 	 11706.6 	 26.4967 	 0 	 577.6 	 4230.77
4.101 	 11340.4 	 25.6766 	 0 	 568.451 	 4228.57
4.101 	 10974.2 	 24.8561 	 0 	 559.299 	 4226.34
4.101 	 10608.1 	 24.0351 	 0 	 550.141 	 4224.08
4.101 	 10242 	 23.2138 	 0 	 540.98 	 4221.79
4.101 	 9875.86 	 22.3921 	 0 	 531.814 	 4219.46
4.101 	 9509.79 	 21.57 	 0 	 522.644 	 4217.08
4.101 	 9143.74 	 20.7475 	 0 	 513.469 	 4214.67
4.101 	 8777.71 	 19.9245 	 0 	 504.289 	 4212.21
4.101 	 8411.7 	 19.1012 	 0 	 495.104 	 4209.71
4.101 	 8045.72 	 18.2773 	 0 	 485.914 	 4207.16
4.101 	 7679.76 	 17.4531 	 0 	 476.72 	 4204.55
4.101 	 7313.82 	 16.6283 	 0 	 467.52 	 4201.89
4.101 	 6947.91 	 15.8031 	 0 	 458.315 	 4199.17
4.101 	 6582.01 	 14.9774 	 0 	 449.104 	 4196.38
4.101 	 6216.14 	 14.1511 	 0 	 439.888 	 4193.53
4.101 	 5850.3 	 13.3244 	 0 	 430.666 	 4190.59
4.101 	 5484.48 	 12.4971 	 0 	 421.437 	 4187.58
4.101 	 5118.68 	 11.6693 	 0 	 412.203 	 4184.48
4.101 	 4752.9 	 10.8409 	 0 	 402.962 	 4181.27
4.101 	 4387.15 	 10.0118 	 0 	 393.715 	 4177.95
4.101 	 4021.42 	 9.1822 	 0 	 384.46 	 4174.51
4.101 	 3655.71 	 8.35191 	 0 	 375.199 	 4170.94
4.101 	 3290.03 	 7.52092 	 0 	 365.929 	 4167.2
4.101 	 2924.37 	 6.68922 	 0 	 356.652 	 4163.27
4.101 	 2558.74 	 5.85674 	 0 	 347.366 	 4159.13
4.101 	 2193.13 	 5.02344 	 0 	 338.071 	 4154.72
4.101 	 1827.54 	 4.18925 	 0 	 328.765 	 4149.99
4.101 	 1461.98 	 3.35408 	 0 	 319.449 	 4144.85
4.101 	 1096.45 	 2.51782 	 0 	 310.121 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.111 	 39963.2 	 88.8135 	 0 	 1269.83 	 4352.58
4.111 	 39595.5 	 88.0126 	 0 	 1260.92 	 4351.33
4.111 	 39227.8 	 87.2114 	 0 	 1252.01 	 4350.07
4.111 	 38860.2 	 86.4101 	 0 	 1243.1 	 4348.8
4.111 	 38492.6 	 85.6086 	 0 	 1234.18 	 4347.53
4.111 	 38124.9 	 84.8069 	 0 	 1225.27 	 4346.26
4.111 	 37757.3 	 84.005 	 0 	 1216.35 	 4344.98
4.111 	 37389.8 	 83.203 	 0 	 1207.43 	 4343.69
4.111 	 37022.2 	 82.4007 	 0 	 1198.51 	 4342.4
4.111 	 36654.6 	 81.5982 	 0 	 1189.59 	 4341.1
4.111 	 36287.1 	 80.7956 	 0 	 1180.66 	 4339.79
4.111 	 35919.6 	 79.9928 	 0 	 1171.73 	 4338.48
4.111 	 35552.1 	 79.1897 	 0 	 1162.8 	 4337.17
4.111 	 35184.6 	 78.3865 	 0 	 1153.87 	 4335.84
4.111 	 34817.2 	 77.5831 	 0 	 1144.93 	 4334.52
4.111 	 34449.7 	 76.7795 	 0 	 1136 	 4333.18
4.111 	 34082.3 	 75.9757 	 0 	 1127.06 	 4331.84
4.111 	 33714.9 	 75.1717 	 0 	 1118.12 	 4330.49
4.111 	 33347.6 	 74.3675 	 0 	 1109.17 	 4329.14
4.111 	 32980.2 	 73.563 	 0 	 1100.23 	 4327.77
4.111 	 32612.8 	 72.7584 	 0 	 1091.28 	 4326.41
4.111 	 32245.5 	 71.9536 	 0 	 1082.33 	 4325.03
4.111 	 31878.2 	 71.1486 	 0 	 1073.38 	 4323.65
4.111 	 31510.9 	 70.3433 	 0 	 1064.42 	 4322.26
4.111 	 31143.7 	 69.5379 	 0 	 1055.46 	 4320.86
4.111 	 30776.4 	 68.7322 	 0 	 1046.5 	 4319.46
4.111 	 30409.2 	 67.9263 	 0 	 1037.54 	 4318.04
4.111 	 30042 	 67.1203 	 0 	 1028.58 	 4316.62
4.111 	 29674.8 	 66.314 	 0 	 1019.61 	 4315.2
4.111 	 29307.6 	 65.5074 	 0 	 1010.64 	 4313.76
4.111 	 28940.4 	 64.7007 	 0 	 1001.67 	 4312.32
4.111 	 28573.3 	 63.8937 	 0 	 992.697 	 4310.87
4.111 	 28206.2 	 63.0866 	 0 	 983.72 	 4309.4
4.111 	 27839.1 	 62.2791 	 0 	 974.741 	 4307.94
4.111 	 27472 	 61.4715 	 0 	 965.759 	 4306.46
4.111 	 27105 	 60.6637 	 0 	 956.775 	 4304.97
4.111 	 26737.9 	 59.8556 	 0 	 947.789 	 4303.47
4.111 	 26370.9 	 59.0472 	 0 	 938.799 	 4301.97
4.111 	 26003.9 	 58.2387 	 0 	 929.807 	 4300.45
4.111 	 25636.9 	 57.4299 	 0 	 920.813 	 4298.93
4.111 	 25270 	 56.6209 	 0 	 911.816 	 4297.39
4.111 	 24903 	 55.8116 	 0 	 902.816 	 4295.85
4.111 	 24536.1 	 55.0021 	 0 	 893.814 	 4294.29
4.111 	 24169.2 	 54.1924 	 0 	 884.809 	 4292.73
4.111 	 23802.3 	 53.3824 	 0 	 875.801 	 4291.15
4.111 	 23435.4 	 52.5721 	 0 	 866.79 	 4289.57
4.111 	 23068.6 	 51.7616 	 0 	 857.777 	 4287.97
4.111 	 22701.8 	 50.9509 	 0 	 848.761 	 4286.36
4.111 	 22335 	 50.1399 	 0 	 839.742 	 4284.73
4.111 	 21968.2 	 49.3286 	 0 	 830.72 	 4283.1
4.111 	 21601.4 	 48.5171 	 0 	 821.695 	 4281.45
4.111 	 21234.7 	 47.7053 	 0 	 812.667 	 4279.8
4.111 	 20868 	 46.8933 	 0 	 803.637 	 4278.12
4.111 	 20501.3 	 46.081 	 0 	 794.603 	 4276.44
4.111 	 20134.6 	 45.2684 	 0 	 785.567 	 4274.74
4.111 	 19767.9 	 44.4555 	 0 	 776.527 	 4273.03
4.111 	 19401.3 	 43.6424 	 0 	 767.484 	 4271.3
4.111 	 19034.6 	 42.829 	 0 	 758.438 	 4269.56
4.111 	 18668 	 42.0153 	 0 	 749.389 	 4267.8
4.111 	 18301.5 	 41.2013 	 0 	 740.337 	 4266.02
4.111 	 17934.9 	 40.3871 	 0 	 731.282 	 4264.24
4.111 	 17568.4 	 39.5725 	 0 	 722.223 	 4262.43
4.111 	 17201.8 	 38.7577 	 0 	 713.162 	 4260.61
4.111 	 16835.3 	 37.9425 	 0 	 704.096 	 4258.77
4.111 	 16468.9 	 37.1271 	 0 	 695.028 	 4256.91
4.111 	 16102.4 	 36.3113 	 0 	 685.956 	 4255.03
4.111 	 15736 	 35.4952 	 0 	 676.881 	 4253.13
4.111 	 15369.5 	 34.6789 	 0 	 667.802 	 4251.21
4.111 	 15003.2 	 33.8622 	 0 	 658.719 	 4249.28
4.111 	 14636.8 	 33.0451 	 0 	 649.633 	 4247.32
4.111 	 14270.4 	 32.2278 	 0 	 640.544 	 4245.34
4.111 	 13904.1 	 31.4101 	 0 	 631.45 	 4243.33
4.111 	 13537.8 	 30.5921 	 0 	 622.353 	 4241.3
4.111 	 13171.5 	 29.7737 	 0 	 613.252 	 4239.25
4.111 	 12805.2 	 28.955 	 0 	 604.148 	 4237.17
4.111 	 12439 	 28.1359 	 0 	 595.039 	 4235.06
4.111 	 12072.8 	 27.3165 	 0 	 585.926 	 4232.93
4.111 	 11706.6 	 26.4967 	 0 	 576.809 	 4230.77
4.111 	 11340.4 	 25.6766 	 0 	 567.689 	 4228.57
4.111 	 10974.2 	 24.8561 	 0 	 558.564 	 4226.34
4.111 	 10608.1 	 24.0351 	 0 	 549.434 	 4224.08
4.111 	 10242 	 23.2138 	 0 	 540.301 	 4221.79
4.111 	 9875.86 	 22.3921 	 0 	 531.163 	 4219.46
4.111 	 9509.79 	 21.57 	 0 	 522.02 	 4217.08
4.111 	 9143.74 	 20.7475 	 0 	 512.873 	 4214.67
4.111 	 8777.71 	 19.9245 	 0 	 503.721 	 4212.21
4.111 	 8411.7 	 19.1012 	 0 	 494.564 	 4209.71
4.111 	 8045.72 	 18.2773 	 0 	 485.402 	 4207.16
4.111 	 7679.76 	 17.4531 	 0 	 476.236 	 4204.55
4.111 	 7313.82 	 16.6283 	 0 	 467.064 	 4201.89
4.111 	 6947.91 	 15.8031 	 0 	 457.887 	 4199.17
4.111 	 6582.01 	 14.9774 	 0 	 448.704 	 4196.38
4.111 	 6216.14 	 14.1511 	 0 	 439.516 	 4193.53
4.111 	 5850.3 	 13.3244 	 0 	 430.321 	 4190.59
4.111 	 5484.48 	 12.4971 	 0 	 421.121 	 4187.58
4.111 	 5118.68 	 11.6693 	 0 	 411.915 	 4184.48
4.111 	 4752.9 	 10.8409 	 0 	 402.702 	 4181.27
4.111 	 4387.15 	 10.0118 	 0 	 393.483 	 4177.95
4.111 	 4021.42 	 9.1822 	 0 	 384.257 	 4174.51
4.111 	 3655.71 	 8.35191 	 0 	 375.023 	 4170.94
4.111 	 3290.03 	 7.52092 	 0 	 365.782 	 4167.2
4.111 	 2924.37 	 6.68922 	 0 	 356.533 	 4163.27
4.111 	 2558.74 	 5.85674 	 0 	 347.275 	 4159.13
4.111 	 2193.13 	 5.02344 	 0 	 338.008 	 4154.72
4.111 	 1827.54 	 4.18925 	 0 	 328.731 	 4149.99
4.111 	 1461.98 	 3.35408 	 0 	 319.443 	 4144.85
4.111 	 1096.45 	 2.51782 	 0 	 310.143 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.121 	 39963.2 	 88.8135 	 0 	 1267.68 	 4352.58
4.121 	 39595.5 	 88.0126 	 0 	 1258.79 	 4351.33
4.121 	 39227.8 	 87.2114 	 0 	 1249.9 	 4350.07
4.121 	 38860.2 	 86.4101 	 0 	 1241.01 	 4348.8
4.121 	 38492.6 	 85.6086 	 0 	 1232.12 	 4347.53
4.121 	 38124.9 	 84.8069 	 0 	 1223.22 	 4346.26
4.121 	 37757.3 	 84.005 	 0 	 1214.32 	 4344.98
4.121 	 37389.8 	 83.203 	 0 	 1205.42 	 4343.69
4.121 	 37022.2 	 82.4007 	 0 	 1196.52 	 4342.4
4.121 	 36654.6 	 81.5982 	 0 	 1187.62 	 4341.1
4.121 	 36287.1 	 80.7956 	 0 	 1178.71 	 4339.79
4.121 	 35919.6 	 79.9928 	 0 	 1169.81 	 4338.48
4.121 	 35552.1 	 79.1897 	 0 	 1160.9 	 4337.17
4.121 	 35184.6 	 78.3865 	 0 	 1151.98 	 4335.84
4.121 	 34817.2 	 77.5831 	 0 	 1143.07 	 4334.52
4.121 	 34449.7 	 76.7795 	 0 	 1134.15 	 4333.18
4.121 	 34082.3 	 75.9757 	 0 	 1125.23 	 4331.84
4.121 	 33714.9 	 75.1717 	 0 	 1116.31 	 4330.49
4.121 	 33347.6 	 74.3675 	 0 	 1107.39 	 4329.14
4.121 	 32980.2 	 73.563 	 0 	 1098.47 	 4327.77
4.121 	 32612.8 	 72.7584 	 0 	 1089.54 	 4326.41
4.121 	 32245.5 	 71.9536 	 0 	 1080.61 	 4325.03
4.121 	 31878.2 	 71.1486 	 0 	 1071.68 	 4323.65
4.121 	 31510.9 	 70.3433 	 0 	 1062.74 	 4322.26
4.121 	 31143.7 	 69.5379 	 0 	 1053.8 	 4320.86
4.121 	 30776.4 	 68.7322 	 0 	 1044.87 	 4319.46
